Date,NO3_1,NO3_2,NO3_3,NO3_4,NO3_5,NO3_6,NO3_Avg,SRP_1,SRP_2,SRP_3,SRP_4,SRP_5,SRP_6,SRP_Avg,POP_1,POP_2,POP_3,POP_4,POP_5,POP_6,POP_Avg,PON_1,PON_2,PON_3,PON_4,PON_5,PON_6,PON_Avg,POC_1,POC_2,POC_3,POC_4,POC_5,POC_6,POC_Avg,Temp,Chlorophyll,Salinity,picoeuk_ml,PNEconc_ml,Proconc_ml,Synconc_ml,JGI_DOI,JGI_Project_Name,JGI_Sequencing_Project_ID,JGI_Library_Name,JGI_Project_ID,NCBI_BioSample
4/22/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.929,9.605,33.669,,,,,,,,,,
4/29/2020,-0.056,-0.174,-0.163,1.348,,,,0.154,0.161,0.161,,,,,0.187,0.295,0.252,0.293,,,0.257,4.214,4.634,4.774,2.723,4.354,,4.14,25.617,35.304,28.032,40.268,33.379,,32.52,17.922,3.392,33.967,,,,,10.46936/10.25585/60001365,Newport_SRmetag_200429.NP1,1309274,HSWZT,1309150,
5/6/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.076,50.363,34.029,,,,,,,,,,
5/13/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.042,19.353,34.114,,,,,,,,,,
5/20/2020,0.112,-0.054,-0.054,1.338,0.135,,,0.26,0.26,0.27,,,,,0.718,0.928,0.97,0.854,,,0.867,16.458,26.229,26.442,17.277,,,21.601,147.907,145.052,195.279,170.066,,,164.576,16.727,18.321,34.025,,,,,10.46936/10.25585/60001365,Newport_SRmetag_200521.NP1?,1309297,HSXBB,1309196,
5/27/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.349,51.258,34.016,,,,,,,,,,
6/3/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.586,4.784,34.107,,,,,,,,,,
6/10/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.272,5.128,34.15,,,,,,,,,,
6/17/2020,-0.066,-0.185,0,0.116,0.713,,,0.107,0.161,0.103,,,,,0.286,0.338,0.322,0.34,,,0.322,4.295,4.895,4.347,3.796,,,4.333,26.375,30.169,23.643,29.647,,,27.459,20.062,3.884,34.19,,,,,10.46936/10.25585/60001365,Newport_SRmetag_200617.NP1,1309287,HSXAP,1309176,
6/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.08,7.697,34.142,,,,,,,,,,
7/1/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.209,2.642,34.165,,,,,,,,,,
7/8/2020,0.052,-0.348,-0.25,0.04,1.547,,,0.16,0.161,0.175,,,,,0.33,0.317,0.381,0.391,,,0.354,4.255,4.893,4.993,4.906,4.637,,4.737,32.59,28.367,28.176,29.006,22.227,,28.073,20.036,2.828,33.634,,,,,,,,,,
7/15/2020,0.388,-0.304,-0.13,0.191,0.144,,,0.087,0.091,0.081,,,,,0.341,0.437,0.377,0.34,,,0.374,5.443,6.463,6.558,5.964,6.007,,6.087,39.346,38.665,38.918,44.071,46.52,,41.504,22.676,3.761,33.7,,,,,10.46936/10.25585/60001365,Newport_SRmetag_200715.NP1,1309126,HPBZZ,1309032,
7/22/2020,0.437,-0.011,-0.13,0.191,0.305,,,0.247,0.225,0.241,,,,,0.33,0.387,0.504,0.554,,,0.444,5.169,5.796,7.16,7.336,,,6.365,47.385,43.464,41.369,49.458,,,45.419,15.116,5.605,33.528,,,,,,,,,,
7/29/2020,-0.155,-0.196,-0.196,0.002,-0.027,,,0.101,0.137,0.146,,,,,0.288,0.314,0.405,0.396,,,0.35,4.282,5.171,4.213,3.466,,,4.283,26.003,26.402,25.486,30.588,,,27.12,17.862,4.018,33.528,,,,,10.46936/10.25585/60001365,Newport_SRmetag_200729.NP1,1309329,HSXGB,1309260,
8/5/2020,-0.135,-0.065,-0.239,-0.045,0.22,,,0.095,0.129,0.133,,,,,0.405,0.362,0.389,0.357,0.419,0.456,0.398,5.713,6.201,6.556,6.733,,,6.301,40.532,37.873,40.915,41.615,,,40.234,20.009,4.535,33.584,,,,,,,,,,
8/12/2020,-0.125,-0.337,-0.098,0.163,0.097,,,0.214,0.215,,,,,,0.577,0.635,0.527,0.546,0.725,0.723,0.622,7.649,7.891,8.861,6.731,8.333,,7.893,52.06,54.617,52.244,49.522,58.451,,53.379,17.182,5.128,33.542,,,,,10.46936/10.25585/60001365,Newport_SRmetag_200812.NP1,1309279,HSWZZ,1309160,
8/19/2020,-0.029,0.121,-0.038,,,,,0.126,0.152,0.153,,,,,0.129,0.156,,,,,0.143,2.955,3.872,3.982,3.038,2.78,,3.325,16.836,15.442,15.806,17.895,22.068,,17.61,23.198,2.318,33.705,,,,,,,,,,
8/26/2020,0.046,0.626,-0.028,,,,,0.095,0.137,0.133,,,,,0.409,0.351,0.431,0.368,0.491,0.416,0.411,4.507,5.843,5.969,5.431,4.978,5.123,5.308,35.735,36.431,38.087,36.772,37.832,37.54520993,37.067,20.97,3.545,33.604,,,,,10.46936/10.25585/60001365,Newport_SRmetag_200826.NP1,1309331,HSXGG,1309264,
9/2/2020,0.121,-0.069,,,,,,0.114,0.152,0.153,,,,,0.226,0.214,0.252,0.283,0.268,0.273,0.253,3.696,7.339,3.77,2.998,3.903,,4.341,22.428,21.373,25.604,22.259,45.601,,27.453,20.232,3.075,33.555,,,,,,,,,,
9/9/2020,0.046,-0.04,-0.069,,,,,0.052,0.075,0.077,,,,,0.058,0.071,0.12,0.093,0.155,0.159,0.109,2.102,2.583,3.051,2.052,2.589,,2.475,11.385,10.032,11.301,14.643,9.763,,11.425,21.756,3.62,33.612,,,,,10.46936/10.25585/60001365,Newport_SRmetag_200909.NP1,1309280,HSXAA,1309162,
9/16/2020,0.132,-0.099,-0.017,,,,,0.07,0.098,0.098,,,,,0.244,0.287,0.268,0.311,0.371,0.398,0.313,3.991,4.902,5.754,4.536,,,4.796,14.671,29.597,32.445,31.205,25.55,,26.694,18.283,4.932,33.47,,,,,,,,,,
9/23/2020,0.508,0.207,-0.139,,,,,0.095,0.114,0.119,,,,,0.435,0.316,0.35,0.361,0.478,0.506,0.407,4.515,5.433,5.479,5.53,5.535,5.593,5.347,39.354,35.114,32.664,35.368,37.379,38.31893715,36.366,19.192,4.377,33.451,,,,,10.46936/10.25585/60001365,Newport_SRmetag_200923.NP1,1309328,HSXGA,1309258,
9/30/2020,-0.072,0.229,-0.17,,,,,0.12,0.137,0.146,,,,,,,,,,,,2.562,3.421,3.903,3.872,4.655,,3.682,25.923,24.489,21.625,23.055,21.871,,23.393,18.384,16.284,33.457,,,,,,,,,,
10/7/2020,0.086,0.121,-0.361,,,,,0.058,0.09,0.084,,,,,,,,,,,,3.634,6.619,6.824,3.855,4.475,5.819,5.205,46.762,22.92,19.731,53.549,45.608,23.15654663,35.288,20.309,39.267,33.504,,,,,10.46936/10.25585/60001365,Newport_SRmetag_201007.NP1,1309277,HSWZX,1309156,
10/14/2020,-0.04,1.883,-0.059,,,,,0.07,0.106,0.091,,,,,0.097,,,,,,0.097,2.865,3.883,4.743,3.906,6.222,3.292,4.152,22.925,24.937,21.392,24.033,28.095,25.15384269,24.423,20.941,87.058,33.567,,,,,,,,,,
10/21/2020,0.046,-0.029,-0.109,,,,,0.101,0.129,0.14,,,,,0.317,0.317,0.292,0.295,0.284,0.287,0.298,4.263,4.417,4.952,5.025,5.928,3.253,4.64,26.051,32.45,25.17,32.427,31.231,32.59127446,29.987,22.128,2.256,33.627,,,,,10.46936/10.25585/60001365,Newport_SRmetag_201021.NP1,1309275,HSWZU,1309152,
10/28/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2020,0.24,0.497,0.798,,,,,0.064,0.09,0.098,,,,,0.056,0.085,0.085,0.057,0.055,0.043,0.063,1.963,2.077,2.298,1.072,1.06,1.505,1.663,12.971,11.271,8.929,14.97,12.32,12.78450582,12.208,,,,,,,,,,,,,
11/10/2020,,,,,,,,,,,,,,,,,,,,,,4.583,,,,,,4.583,25.31,,,,,,25.31,,,,,,,,,,,,,
11/11/2020,0.218,,0.769,,,,,0.306,0.337,0.347,,,,,0.373,0.465,0.362,0.417,0.43,0.465,0.419,4.559,4.789,5.59,5.101,1.06,4.777,4.313,30.269,33.663,28.77,36.164,35.432,34.33950099,33.106,15.044,3.648,33.46,,,,,,,,,,
11/18/2020,0.615,0.1,-0.089,,,,,0.213,0.252,0.257,,,,,0.26,0.27,0.25,0.268,0.288,,0.267,3.816,4.443,4.567,1.06,3.623,,3.502,26.874,28.311,26.103,27.043,29.187,2.459186099,23.329,15.217,1.448,33.504,,,,,10.46936/10.25585/60001365,Newport_SRmetag_201118.NP1,1309317,HSXCN,1309236,
11/25/2020,0.615,0.003,-0.038,,,,,0.223,0.221,0.185,,,,,0.328,0.342,0.31,0.417,0.372,0.428,0.366,5.336,6.135,6.605,6.441,1.06,6.097,5.279,43.93,40.44,31.704,41.584,47.84,40.86380826,41.06,15.308,1.452,33.467,,,,,10.46936/10.25585/60001365,Newport_SRmetag_201125.NP1,1309318,HSXCO,1309238,
12/2/2020,0.895,0.454,-0.139,,,,,0.201,0.237,0.209,,,,,,,,,,,,3.982,4.079,4.255,5.452,1.06,3.199,3.671,28.959,31.742,24.834,31.004,30.62,32.49055969,29.942,15.764,1.415,33.567,,,,,10.46936/10.25585/60001365,Newport_SRmetag_201202.NP1,1309319,HSXCP,1309240,
12/9/2020,0.637,0.121,0.486,,,,,0.311,0.29,0.325,,,,,,,,,,,,4.137,5.108,5.879,5.723,1.06,5.252,4.526,43.657,37.034,26.296,38.451,39.852,37.58489099,37.146,15.365,0.058,33.565,,,,,10.46936/10.25585/60001365,Newport_SRmetag_201209.NP1,1309320,HSXCS,1309242,
12/10/2020,,,,,,,,,,,,,,,,,,,,,,2.795,,,,,,2.795,25.443,,,,,,25.443,,,,,,,,,,,,,
12/16/2020,0.375,-0.059,-0.036,,,,,0.326,0.237,0.342,,,,,,,,,,,,3.964,4.038,8.746,5.028,1.06,,4.567,30.502,23.865,24.933,24.771,31.296,2.459186099,22.971,15.382,26.382,33.594,,,,,10.46936/10.25585/60001365,Newport_SRmetag_201216.NP1,1309321,HSXCT,1309244,
12/23/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.894,47.156,33.583,,,,,,,,,,
12/30/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.93,0.058,33.479,,,,,,,,,,
1/6/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.761,38.82,33.462,,,,,,,,,,
1/13/2021,0.476,0.486,0.426,,,,,0.365,0.35,,,,,,,,,,,,,6.913,7.003,7.197,9.284,7.017,6.4,7.302,50.704,44.879,64.792,61.082,54.859,55.13176974,55.241,14.704,2.134,33.427,,,,,,,,,,
1/20/2021,,,,,,,,,,,,,,,,,,,,,,7.601,6.528,,,,,7.065,51.246,58.357,,,,,54.801,14.902,0.058,33.531,,,,,,,,,,
1/21/2021,-0.159,-0.18,-0.19,,,,,0.282,0.242,0.292,,,,,,,,,,,,2.909,3.718,3.803,3.685,3.065,2.461,3.273,23.466,8.77,25.358,20.315,26.341,23.80565387,21.343,15.014,0.058,33.532,,,,,,,,,,
1/27/2021,1.667,2.404,-0.18,,,,,0.481,0.493,0.468,,,,,,,,,,,,,,,,,,,41.719,62.273,,,,,51.996,14.393,0.058,33.319,,,,,,,,,,
1/28/2021,,,,,,,,,,,,,,,0.344,0.564,,,,,0.454,6.787,7.167,8.381,7.357,,,7.423,54.715,52.387,61.88,53.443,,,55.606,,,,,,,,,,,,,
2/3/2021,0.274,0.234,0.063,,,,,0.282,0.344,0.336,,,,,,,,,,,,,,,,,,,35.67,25.707,53.485,,,,38.288,,,,,,,,,,,,,
2/4/2021,,,,,,,,,,,,,,,0.414,,,,,,0.414,5.066,8.916,8.08,4.609,4.957,,6.326,35.222,70.834,53.421,36.931,,,49.102,,,,,,,,,,,,,
2/10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2021,-0.129,0.063,-0.22,,,,,0.26,0.253,0.226,,,,,0.239,0.336,,,,,0.287,5.321,5.759,8.226,5.087,5.017,5.297,5.785,43.791,40.957,49.071,43.94,48.983,63.2841204,48.338,,,,,,,,,,,,,
2/17/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2021,,,,,,,,,,,,,,,,,,,,,,6.261,,,,,,6.261,44.824,,,,,,44.824,,,,,,,,,,,,,
2/24/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.754,0.058,25.304,,,,,,,,,,
2/25/2021,0.456,0.739,1.793,,,,,0.216,0.264,0.464,,,,,0.4,0.395,0.546,,,,0.447,5.095,5.812,6.2,4.877,,,5.496,42.156,39.803,85.595,41.195,41.781,,50.106,14.745,0.058,25.274,,,,,,,,,,
3/3/2021,-0.076,1.647,0.779,2.381,,,,0.356,0.344,0.383,,,,,,,,,,,,,,,,,,,39.046,62.099,52.509,,,,51.218,14.244,4.107,33.486,,,,,,,,,,
3/4/2021,,,,,,,,,,,,,,,0.357,0.41,,,,,0.383,7.197,8.72,7.081,1.06,,,6.014,58.588,61.712,52.45,2.459,,,43.802,,,,,,,,,,,,,
3/10/2021,1.193,1.213,1.234,,,,,0.54,0.563,0.706,,,,,0.366,0.322,,,,,0.344,,,,,,,,60.843,,,,,,60.843,15.194,4.779,33.42,,,,,,,,,,
3/11/2021,,,,,,,,,,,,,,,,,,,,,,5.199,7.945,1.06,,,,4.735,34.327,60.504,2.459,,,,32.43,,,,,,,,,,,,,
3/17/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.019,87.927,,,,,73.473,14.026,6.289,33.281,,,,,,,,,,
3/19/2021,5.774,5.481,,,,,,0.709,0.766,0.844,,,,,,,,,,,,14.855,21.083,20.01,8.9,11.726,7.747,14.054,46.187,144.433,141.879,103.662,140.969,138.5101133,119.273,12.528,4.119,33.504,,,,,,,,,,
3/24/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.728,9.087,33.449,,,,,,,,,,
3/31/2021,0.28,-0.222,,,,,,0.223,0.199,0.187,,,,,,,,,,,,5.438,9.992,7.717,3.409,4.523,3.076,5.693,25.69,27.626,7.011,68.386,51.911,39.36342984,36.665,17.65,45.34,33.523,,,,,,,,,,
4/5/2021,,,,,,,,0.11,0.366,0.044,,,,,0.379,0.506,0.311,0.397,0.322,0.35,0.377,5.338,9.147,13.626,4.353,7.482,4.736,7.447,41.452,17.282,20.635,67.798,110.128,37.38967672,49.114,31.7,3.78,33.565,,,,,,,,,,
4/7/2021,,,,,,,,0.179,0.05,,,,,,0.324,0.464,0.42,,,,0.402,6.193,7.603,6.615,6.772,7.29,,6.894,66.933,61.013,52.913,21.335,52.333,37.80161709,48.721,16.438,5.555,33.565,,,,,,,,,,
4/14/2021,0.295,-0.129,-0.079,,,,,0.201,0.226,,,,,,,,,,,,,6.089,6.479,5.941,10.961,7.336,,7.361,39.773,37.995,16.23,36.427,36.845,37.5781993,34.142,17.097,4.881,33.576,,,,,,,,,,
4/21/2021,-0.058,,,,,,,0.239,0.272,,,,,,0.586,0.962,1.071,0.487,0.708,0.827,0.774,4.235,8.302,8.693,8.828,8.881,,7.788,29.205,40.016,51.961,49.471,54.154,50.95861372,45.961,17.106,7.446,33.585,,,,,,,,,,
4/28/2021,5.736,,,,,,,0.369,,,,,,,0.667,0.856,0.797,0.696,0.745,0.653,0.736,14.49,24.309,22.956,1.06,12.603,,15.084,66.105,155.665,145.662,98.042,151.781,144.6747027,126.988,15.597,7.265,31.056,,,,,,,,,,
5/5/2021,,,,,,,,,,,,,,,0.552,0.328,,,,,0.44,,,,,,,,,,,,,,,17.302,4.385,33.593,,,,,,,,,,
5/12/2021,-0.089,,,,,,,0.162,0.116,,,,,,,,,,,,,,,,,,,,79.762,90.319,92.295,,,,87.458,18.708,3.246,33.602,,,,,,,,,,
5/13/2021,,,,,,,,,,,,,,,0.405,0.294,0.782,0.697,0.786,0.864,0.638,9.695,10.669,10.235,1.06,10.668,,8.466,78.852,88.878,91.84,2.459,92.674,,70.941,,,,,,,,,,,,,
5/19/2021,0.587,0.065,,,,,,0.198,0.161,,,,,,0.29,0.299,0.239,0.341,,,0.292,6.022,8.848,7.828,1.06,4.727,,5.697,22.618,62.705,71.147,44.157,62.296,70.90307723,55.638,15.974,8.636,33.515,,,,,,,,,,
5/26/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.765,87.058,33.458,,,,,,,,,,
6/2/2021,0.054,,,,,,,0.171,0.144,,,,,,0.288,,,,,,0.288,8.953,7.333,7.917,1.59,9.894,,7.138,58.603,47.037,63.318,67.851,48.181,63.38466401,58.062,17.526,3.314,33.556,,,,,,,,,,
6/9/2021,-0.069,-0.007,,,,,,0.226,0.172,0.224,,,,,0.659,0.806,0.311,0.312,0.253,0.279,0.437,4.109,5.454,4.933,1.06,4.67,,4.045,20.069,31.112,34.464,23.79,31.884,34.58570903,29.317,19.568,3.305,33.62,,,,,,,,,,
6/16/2021,-0.527,0.042,0.22,,,,,0.187,0.155,,,,,,0.301,0.296,0.419,0.267,0.293,0.304,0.313,4.57,5.871,5.368,1.06,4.944,,4.363,20.482,33.088,34.533,29.749,33.786,34.65410128,31.049,18.74,2.125,33.555,,,,,,,,,,
6/23/2021,-0.089,1.324,-0.064,,,,,0.521,0.263,,,,,,0.601,0.55,0.573,0.576,,,0.575,7.021,8.587,8.927,7.542,,,8.019,49.374,66.264,62.367,60.988,65.722,62.21014624,61.154,17.854,5.469,33.517,,,,,,,,,,
6/30/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.227,5.466,33.558,,,,,,,,,,
7/7/2021,-0.19,-0.017,-0.036,,,,,0.191,0.191,,,,,,0.299,0.312,0.315,0.409,,,0.334,4.841,5.078,6.209,5.463,3.737,,5.066,32.603,38.562,29.787,32.387,39.055,38.14868759,35.091,19.465,2.696,33.402,,,,,,,,,,
7/14/2021,-0.069,0.123,-0.351,,,,,0.509,0.079,,,,,,0.225,0.229,,,,,0.227,3.819,5.022,3.22,4.924,3.051,3.255,3.882,22.581,26.387,19.888,25.206,30.242,20.55334021,24.143,20.024,2.069,33.46,,,,,,,,,,
7/21/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.383,4.272,33.436,,,,,,,,,,
7/28/2021,-0.099,3.547,,,,,,0.418,,,,,,,0.37,0.405,0.361,0.334,,,0.368,5.748,6.539,5.291,4.87,5.733,,5.636,41.579,39.936,43.896,47.194,43.173,47.36525223,43.857,18.892,29.081,33.413,,,,,,,,,,
8/4/2021,0.536,0.391,,,,,,0.205,0.216,0.16,,,,,0.477,0.534,0.537,0.495,0.64,0.677,0.56,7.033,8.109,6.242,5.607,8.133,,7.025,58.818,56.44,63.086,68.213,61.15,67.59799978,62.551,16.865,4.159,33.398,,,,,,,,,,SAMN41925147
8/11/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.114,1.96,33.432,,,,,,,,,,
8/18/2021,-0.32,-3.091,,,,,,0.063,0.074,,,,,,0.198,0.188,0.263,,,,0.216,3.831,4.16,3.827,3.391,,,3.802,11.361,13.422,29.706,25.561,29.875,22.13668572,22.011,18.788,0.058,33.356,,,,,,,,,,SAMN41925148
8/25/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.316,4.016,33.402,,,,,,,,,,
9/1/2021,-0.342,-0.058,-0.104,,,,,0.094,0.135,-0.017,,,,,0.961,0.819,0.858,0.796,1.085,1.038,0.926,3.014,13.349,13.889,11.229,11.196,,10.535,112.306,105.347,112.93,116.947,113.644,116.2460314,112.903,17.019,1.932,33.421,,,,,,,,,,SAMN41925149
9/8/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.586,1.572,33.442,,,,,,,,,,
9/15/2021,0.786,-0.048,,,,,,0.248,0.036,,,,,,0.313,0.305,0.21,0.261,0.371,0.32,0.296,4.543,5.661,5.151,4.112,3.401,,4.574,31.016,28.119,19.519,34.506,31.231,34.62747135,29.836,17.949,2.988,33.412,,,,,,,,,,SAMN41925150
9/22/2021,-0.089,0.31,-0.325,,,,,0.376,,,,,,,0.336,0.307,0.34,0.415,0.312,0.326,0.339,5.314,5.619,5.762,5.661,6.416,,5.755,22.601,35.858,34.364,35.684,38.268,35.96546405,33.79,19.23,11.018,33.42,,,,,,,,,,SAMN41925151
9/29/2021,,,,,,,,0.208,0.199,,,,,,,,,,,,,3.186,4.208,4.412,4.171,3.609,,3.917,9.987,11.104,27.463,23.704,25.765,20.37988407,19.734,19.861,0.935,33.508,,,,,,,,,,SAMN41925152
10/4/2021,-0.325,-0.335,,,,,,0.243,0.203,0.122,,,,,0.22,0.202,0.238,0.258,0.373,0.36,0.275,4.87,5.438,4.134,5.9,5.167,,5.102,36.262,43.324,37.637,36.915,40.509,,38.93,18.021,1.68,33.427,,,,,,,,,,SAMN41925153
10/6/2021,1.263,0.013,,,,,,0.532,0.252,0.336,,,,,0.346,0.227,0.251,,,,0.275,6.703,4.519,4.049,6.511,3.17,4.076,4.838,25.058,34.155,22.284,33.861,44.429,30.95087573,31.79,18.458,1.483,33.384,,,,,,,,,,SAMN41925154
10/8/2021,0.044,0.126,-0.11,,,,,0.252,0.24,0.183,,,,,0.304,0.297,0.288,0.267,,,0.289,5.643,6.5,4.965,4.341,4.727,,5.235,35.222,39.343,32.984,45.235,37.003,45.47943372,39.211,17.564,1.857,33.414,,,,,,,,,,SAMN41925155
10/11/2021,-0.007,0.054,,,,,,0.532,0.269,0.376,,,,,0.462,0.42,0.442,,,,0.441,6.623,8.512,7.893,7.196,5.455,,7.136,44.779,50.253,33.851,59.644,44.091,43.39288683,46.002,18.012,1.401,33.27,,,,,,,,,,SAMN41925156
10/13/2021,0.577,2.114,,,,,,0.812,0.517,0.528,,,,,0.354,0.374,0.321,0.328,,,0.344,6.011,5.705,3.434,11.97,,,6.78,34.554,34.647,90.55,40.472,40.895,,48.223,15.003,1.093,33.389,,,,,,,,,,SAMN41925157
10/15/2021,0.609,1.276,,,,,,0.744,0.412,0.424,,,,,0.617,0.588,,,,,0.603,10.937,12.386,9.233,12.933,9.972,,11.092,80.035,65.288,94.748,75.896,88.669,,80.927,14.963,2.179,33.394,,,,,,,,,,SAMN41925158
10/18/2021,0.547,0.116,,,,,,0.329,,,,,,,0.237,0.273,0.271,0.229,,,0.252,3.754,4.143,4.837,4.024,8.136,,4.979,61.793,30.82,28.037,28.679,29.288,,35.723,14.964,1.796,33.385,,,,,,,,,,SAMN41925159
10/20/2021,0.568,0.474,,,,,,0.543,0.269,0.29,,,,,0.246,0.234,0.246,,,,0.242,4.187,4.567,5.194,6.135,,,5.021,21.416,32.059,30.35,39.968,32.505,43.48095663,33.297,17.332,1.034,33.459,,,,,,,,,,SAMN41925160
10/22/2021,0.714,0.116,0.106,,,,,0.761,0.412,0.392,,,,,0.468,0.255,0.442,0.485,0.57,0.553,0.462,9.488,9.232,8.872,8.808,,,9.1,50.043,43.095,63.228,58.953,63.063,58.83033678,56.202,16.517,0.862,33.398,,,,,,,,,,SAMN41925161
10/24/2021,,,,,,,,,,,,,,,0.754,0.742,,,,,0.748,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2021,0.167,-0.048,,,,,,0.498,0.252,0.278,,,,,0.649,0.545,,,,,0.597,10.509,8.873,9.468,7.575,7.599,,8.805,68.545,62.062,54.53,77.814,66.682,76.83997049,67.745,17.022,1.993,33.399,,,,,,,,,,SAMN41925162
10/27/2021,0.568,0.147,,,,,,0.322,0.248,0.103,,,,,2.1,2.173,1.69,0.954,,,1.729,48.424,67.315,15.391,30.161,14.192,15.045,31.755,12.458,108.766,128.399,122.542,133.134,259.3793298,127.446,17.075,3.93,33.36,,,,,,,,,,SAMN41925163
10/29/2021,0.034,-0.017,,,,,,0.481,0.208,0.224,,,,,0.968,,,,,,0.968,12.022,13.327,6.071,13.267,12.4,24.933,13.67,106.212,205.202,42.445,101.222,98.137,106.6150434,109.972,16.907,2.705,33.363,,,,,,,,,,SAMN41925164
11/3/2021,0.136,,,,,,,0.641,0.329,0.339,,,,,0.74,0.629,,,,,0.684,9.013,10.176,13.305,12.828,,,11.331,77.535,76.419,61.95,75.862,61.797,75.57066148,71.522,17.156,4.295,29.521,,,,,,,,,,SAMN41925165
11/10/2021,0.244,0.042,0.409,,,,,0.294,0.204,,,,,,0.638,0.427,,,,,0.533,11.829,5.985,10.642,9.689,9.133,,9.455,70.32,62.285,86.89,99.818,44.117,86.48880255,74.986,17.258,0.914,28.796,,,,,,,,,,SAMN41925166
11/17/2021,0.125,0.144,,,,,,0.283,0.223,,,,,,0.252,0.251,0.232,0.293,0.255,,0.257,7.149,4.704,5.569,3.972,,,5.348,30.837,34.556,41.547,33.041,41.929,33.17672038,35.848,16.974,1.521,29.015,,,,,,,,,,SAMN41925167
11/20/2021,,,,,,,,,,,,,,,0.421,,,,,,0.421,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2021,0.453,0.557,,,,,,0.162,0.175,,,,,,0.105,0.111,0.093,0.14,0.173,0.167,0.132,3.451,3.628,3.837,3.909,,,3.707,16.14,12.809,19.851,16.372,,,16.293,17.063,0.71,33.503,,,,,,,,,,SAMN41925168
12/1/2021,-0.223,-0.429,0.177,,,,,0.243,,,,,,,0.449,0.332,,,,,0.39,3.381,6.278,5.533,4.374,3.672,3.513,4.459,24.789,21.277,25.788,27.836,42.401,,28.418,16.397,0.815,33.524,,,,,,,,,,SAMN41925169
12/8/2021,0.126,,,,,,,0.264,0.769,,,,,,0.163,0.166,,,,,0.165,2.641,2.772,1.802,2.403,2.125,,2.348,15.692,13.942,3.238,13.829,15.718,13.75933859,12.696,16.695,0.589,33.548,,,,,,,,,,SAMN41925170
12/15/2021,1.109,1.037,1.14,,,,,0.778,0.401,0.912,,,,,0.385,0.437,,,,,0.411,4.238,4.733,3.744,,,,4.239,30.177,31.49,34.761,,,,32.143,14.892,1.751,32.28,,,,,,,,,,SAMN41925171
12/19/2021,,,,,,,,,,,,,,,,,,,,,,2.877,,,,,,2.877,23.786,,,,,,23.786,,,,,,,,,,,,,
12/22/2021,-0.017,0.065,0.054,,,,,0.335,0.371,,,,,,0.464,0.503,,,,,0.483,5.582,6.17,6.585,4.594,4.964,,5.579,43.711,48.241,40.104,48.496,48.112,,45.733,15.244,1.671,33.401,,,,,,,,,,SAMN41925172
12/29/2021,1.755,,,,,,,0.355,,,,,,,0.287,0.315,,,,,0.301,2.987,3.041,3.188,2.323,,,2.885,21.384,21.484,32.904,21.626,,,24.349,14.621,2.903,32.841,,,,,,,,,,SAMN41925173
1/5/2022,1.929,2.155,0.72,,,,,0.307,0.365,,,,,,0.454,0.532,0.553,0.476,,,0.503,6.417,6.756,8.389,13.208,5.319,,8.018,103.103,55.332,59.965,63.161,,,70.39,14.543,43.487,30.563,,,,,,,,,,SAMN41925174
1/12/2022,-0.027,-0.049,,,,,,0.831,0.361,0.264,,,,,1.019,1.195,,,,,1.107,14.149,17.429,17.736,20.185,22.758,24.347,19.434,267.584,263.728,80.634,190.317,186.024,198.1505429,197.74,14.606,87.058,30.262,,,,,,,,,,SAMN41925175
